nohup: 忽略输入
/home/zhang_t/workspace/southner/model/ResAttentionNet.py:252: UserWarning: Implicit dimension choice for softmax has been deprecated. Change the call to include dim=X as an argument.
  fall_res[:,:,[6,7]] = self.softmax(fall_res[:,:,[6,7]])
/home/zhang_t/workspace/southner/utils/utils.py:103: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead. (Triggered internally at /opt/conda/conda-bld/pytorch_1670525551200/work/aten/src/ATen/native/IndexingUtils.h:27.)
  noo_pred_c = noo_pred[noo_pred_mask]
/home/zhang_t/workspace/southner/utils/utils.py:104: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead. (Triggered internally at /opt/conda/conda-bld/pytorch_1670525551200/work/aten/src/ATen/native/IndexingUtils.h:27.)
  noo_target_c = noo_target[noo_pred_mask]
/home/zhang_t/.conda/envs/mmwave/lib/python3.9/site-packages/torch/nn/_reduction.py:42: UserWarning: size_average and reduce args will be deprecated, please use reduction='sum' instead.
  warnings.warn(warning.format(ret))
/home/zhang_t/workspace/southner/utils/utils.py:133: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead. (Triggered internally at /opt/conda/conda-bld/pytorch_1670525551200/work/aten/src/ATen/native/IndexingUtils.h:27.)
  box_pred_response = box_pred[coo_response_mask].view(-1,3)
/home/zhang_t/workspace/southner/utils/utils.py:134: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead. (Triggered internally at /opt/conda/conda-bld/pytorch_1670525551200/work/aten/src/ATen/native/IndexingUtils.h:27.)
  box_target_response = box_target[coo_response_mask].view(-1,3)
/home/zhang_t/workspace/southner/utils/utils.py:140: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead. (Triggered internally at /opt/conda/conda-bld/pytorch_1670525551200/work/aten/src/ATen/native/IndexingUtils.h:27.)
  box_pred_not_response = box_pred[coo_not_response_mask].view(-1,3)
/home/zhang_t/workspace/southner/utils/utils.py:141: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead. (Triggered internally at /opt/conda/conda-bld/pytorch_1670525551200/work/aten/src/ATen/native/IndexingUtils.h:27.)
  box_target_not_response = box_target[coo_not_response_mask].view(-1,3)
/home/zhang_t/.conda/envs/mmwave/lib/python3.9/site-packages/torch/autograd/__init__.py:197: UserWarning: indexing with dtype torch.uint8 is now deprecated, please use a dtype torch.bool instead. (Triggered internally at /opt/conda/conda-bld/pytorch_1670525551200/work/aten/src/ATen/native/IndexingUtils.h:27.)
  Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
/home/zhang_t/workspace/southner/show_res.py:22: RuntimeWarning: divide by zero encountered in log
  return (np.log(data))/(max_val+1)*255
epoch:000 || batch 000 with loss:1018.660522 
epoch:001 || batch 260 with loss:284.911011 
epoch:001 || batch 270 with loss:378.276001 
epoch:001 || batch 280 with loss:369.849152 
epoch:001 || batch 290 with loss:346.021271 
epoch:001 || batch 300 with loss:396.903137 
epoch:001 || batch 310 with loss:373.505859 
epoch:001 || batch 320 with loss:286.319458 
epoch:001 || batch 330 with loss:371.592010 
epoch:001 || batch 340 with loss:277.829132 
epoch:001 || batch 350 with loss:372.456116 
epoch:001 || batch 360 with loss:260.286072 
epoch:001 || batch 370 with loss:298.200562 
epoch:001 || batch 380 with loss:320.342133 
epoch:002 || batch 000 with loss:385.533905 
epoch:002 || batch 010 with loss:282.664459 
epoch:002 || batch 020 with loss:250.722565 
epoch:002 || batch 030 with loss:251.552917 
epoch:002 || batch 040 with loss:341.440430 
epoch:002 || batch 050 with loss:297.344604 
epoch:002 || batch 060 with loss:346.836151 
epoch:002 || batch 070 with loss:307.506866 
epoch:002 || batch 080 with loss:421.074463 
epoch:002 || batch 090 with loss:342.899780 
epoch:002 || batch 100 with loss:314.944275 
epoch:002 || batch 110 with loss:435.134521 
epoch:002 || batch 120 with loss:297.892548 
epoch:002 || batch 130 with loss:266.627014 
epoch:002 || batch 140 with loss:348.942688 
epoch:002 || batch 150 with loss:324.523834 
epoch:002 || batch 160 with loss:276.820984 
epoch:002 || batch 170 with loss:342.751526 
epoch:002 || batch 180 with loss:280.686035 
epoch:002 || batch 190 with loss:298.259308 
epoch:002 || batch 200 with loss:335.125000 
epoch:002 || batch 210 with loss:255.812302 
epoch:002 || batch 220 with loss:343.652985 
epoch:002 || batch 230 with loss:296.969635 
epoch:002 || batch 240 with loss:353.842987 
epoch:002 || batch 250 with loss:316.246185 
epoch:002 || batch 260 with loss:369.446320 
epoch:002 || batch 270 with loss:313.223663 
epoch:002 || batch 280 with loss:262.359497 
epoch:002 || batch 290 with loss:336.837463 
epoch:002 || batch 300 with loss:235.451187 
epoch:002 || batch 310 with loss:323.072845 
epoch:002 || batch 320 with loss:261.422729 
epoch:002 || batch 330 with loss:349.548004 
epoch:002 || batch 340 with loss:211.185745 
epoch:002 || batch 350 with loss:360.141052 
epoch:002 || batch 360 with loss:332.070404 
epoch:002 || batch 370 with loss:384.246155 
epoch:002 || batch 380 with loss:274.292664 
epoch:003 || batch 000 with loss:431.661011 
epoch:003 || batch 010 with loss:317.026245 
epoch:003 || batch 020 with loss:313.872864 
epoch:003 || batch 030 with loss:289.965881 
epoch:003 || batch 040 with loss:305.131409 
epoch:003 || batch 050 with loss:308.136963 
epoch:003 || batch 060 with loss:310.259277 
epoch:003 || batch 070 with loss:343.123413 
epoch:003 || batch 080 with loss:264.019623 
epoch:003 || batch 090 with loss:346.132996 
epoch:003 || batch 100 with loss:264.755341 
epoch:003 || batch 110 with loss:389.300385 
epoch:003 || batch 120 with loss:337.241150 
epoch:003 || batch 130 with loss:331.439606 
epoch:003 || batch 140 with loss:284.713684 
epoch:003 || batch 150 with loss:279.643066 
epoch:003 || batch 160 with loss:265.990051 
epoch:003 || batch 170 with loss:387.449371 
epoch:003 || batch 180 with loss:283.021973 
epoch:003 || batch 190 with loss:303.357056 
epoch:003 || batch 200 with loss:270.385101 
epoch:003 || batch 210 with loss:378.539673 
epoch:003 || batch 220 with loss:257.770813 
epoch:003 || batch 230 with loss:325.462036 
epoch:003 || batch 240 with loss:312.398376 
epoch:003 || batch 250 with loss:215.246170 
epoch:003 || batch 260 with loss:275.472321 
epoch:003 || batch 270 with loss:208.342499 
epoch:003 || batch 280 with loss:275.673828 
epoch:003 || batch 290 with loss:196.691956 
epoch:003 || batch 300 with loss:273.903870 
epoch:003 || batch 310 with loss:239.808899 
epoch:003 || batch 320 with loss:296.533966 
epoch:003 || batch 330 with loss:413.205322 
epoch:003 || batch 340 with loss:291.351990 
epoch:003 || batch 350 with loss:224.557129 
epoch:003 || batch 360 with loss:213.559753 
epoch:003 || batch 370 with loss:276.558838 
epoch:003 || batch 380 with loss:415.070190 
epoch:004 || batch 000 with loss:286.597260 
epoch:004 || batch 010 with loss:284.876099 
epoch:004 || batch 020 with loss:278.168701 
epoch:004 || batch 030 with loss:249.498947 
epoch:004 || batch 040 with loss:233.001129 
epoch:004 || batch 050 with loss:402.471436 
epoch:004 || batch 060 with loss:433.096680 
epoch:004 || batch 070 with loss:222.767883 
epoch:004 || batch 080 with loss:296.096436 
epoch:004 || batch 090 with loss:253.615921 
epoch:004 || batch 100 with loss:243.841415 
epoch:004 || batch 110 with loss:363.389313 
epoch:004 || batch 120 with loss:228.565353 
epoch:004 || batch 130 with loss:225.292572 
epoch:004 || batch 140 with loss:346.911713 
epoch:004 || batch 150 with loss:271.719818 
epoch:004 || batch 160 with loss:317.351379 
epoch:004 || batch 170 with loss:250.621918 
epoch:004 || batch 180 with loss:313.470093 
epoch:004 || batch 190 with loss:282.557159 
epoch:004 || batch 200 with loss:400.999786 
epoch:004 || batch 210 with loss:336.308655 
epoch:004 || batch 220 with loss:258.195770 
epoch:004 || batch 230 with loss:263.542572 
epoch:004 || batch 240 with loss:278.500031 
epoch:004 || batch 250 with loss:285.067902 
epoch:004 || batch 260 with loss:294.848206 
epoch:004 || batch 270 with loss:264.880463 
epoch:004 || batch 280 with loss:314.308014 
epoch:004 || batch 290 with loss:200.069031 
epoch:004 || batch 300 with loss:314.558807 
epoch:004 || batch 310 with loss:329.957550 
epoch:004 || batch 320 with loss:468.377777 
epoch:004 || batch 330 with loss:231.661804 
epoch:004 || batch 340 with loss:332.578522 
epoch:004 || batch 350 with loss:305.387939 
epoch:004 || batch 360 with loss:313.506226 
epoch:004 || batch 370 with loss:215.927505 
epoch:004 || batch 380 with loss:332.747528 
epoch:005 || batch 000 with loss:255.737411 
epoch:005 || batch 010 with loss:235.257660 
epoch:005 || batch 020 with loss:240.882294 
epoch:005 || batch 030 with loss:306.392090 
epoch:005 || batch 040 with loss:329.889069 
epoch:005 || batch 050 with loss:368.111938 
epoch:005 || batch 060 with loss:316.823700 
epoch:005 || batch 070 with loss:230.253860 
epoch:005 || batch 080 with loss:322.970001 
epoch:005 || batch 090 with loss:279.359497 
epoch:005 || batch 100 with loss:222.289581 
epoch:005 || batch 110 with loss:208.902328 
epoch:005 || batch 120 with loss:263.443115 
epoch:005 || batch 130 with loss:258.142517 
epoch:005 || batch 140 with loss:235.226776 
epoch:005 || batch 150 with loss:369.294098 
epoch:005 || batch 160 with loss:203.898422 
epoch:005 || batch 170 with loss:232.660370 
epoch:005 || batch 180 with loss:306.293640 
epoch:005 || batch 190 with loss:339.100006 
epoch:005 || batch 200 with loss:255.427200 
epoch:005 || batch 210 with loss:262.588074 
epoch:005 || batch 220 with loss:252.579208 
epoch:005 || batch 230 with loss:326.946777 
epoch:005 || batch 240 with loss:289.634216 
epoch:005 || batch 250 with loss:270.048096 
epoch:005 || batch 260 with loss:272.470764 
epoch:005 || batch 270 with loss:399.378632 
epoch:005 || batch 280 with loss:326.783966 
epoch:005 || batch 290 with loss:257.257172 
epoch:005 || batch 300 with loss:243.556000 
epoch:005 || batch 310 with loss:294.104218 
epoch:005 || batch 320 with loss:231.846527 
epoch:005 || batch 330 with loss:319.538239 
epoch:005 || batch 340 with loss:269.938843 
epoch:005 || batch 350 with loss:224.984161 
epoch:005 || batch 360 with loss:212.799072 
epoch:005 || batch 370 with loss:249.196686 
epoch:005 || batch 380 with loss:457.095093 
epoch:006 || batch 000 with loss:309.361816 
epoch:006 || batch 010 with loss:284.068359 
epoch:006 || batch 020 with loss:322.594971 
epoch:006 || batch 030 with loss:226.619202 
epoch:006 || batch 040 with loss:345.684509 
epoch:006 || batch 050 with loss:312.917572 
epoch:006 || batch 060 with loss:262.859192 
epoch:006 || batch 070 with loss:206.328934 
epoch:006 || batch 080 with loss:299.314575 
epoch:006 || batch 090 with loss:415.779602 
epoch:006 || batch 100 with loss:292.118103 
epoch:006 || batch 110 with loss:258.013702 
epoch:006 || batch 120 with loss:355.891510 
epoch:006 || batch 130 with loss:304.068848 
epoch:006 || batch 140 with loss:216.419891 
epoch:006 || batch 150 with loss:278.145508 
epoch:006 || batch 160 with loss:236.431458 
epoch:006 || batch 170 with loss:340.762421 
epoch:006 || batch 180 with loss:295.794983 
epoch:006 || batch 190 with loss:262.629456 
epoch:006 || batch 200 with loss:275.927277 
epoch:006 || batch 210 with loss:258.053589 
epoch:006 || batch 220 with loss:253.730774 
epoch:006 || batch 230 with loss:243.893875 
epoch:006 || batch 240 with loss:338.580017 
epoch:006 || batch 250 with loss:207.558960 
epoch:006 || batch 260 with loss:238.973389 
epoch:006 || batch 270 with loss:247.314713 
epoch:006 || batch 280 with loss:336.048431 
epoch:006 || batch 290 with loss:340.695709 
epoch:006 || batch 300 with loss:379.890289 
epoch:006 || batch 310 with loss:316.198151 
epoch:006 || batch 320 with loss:245.053787 
epoch:006 || batch 330 with loss:311.262756 
epoch:006 || batch 340 with loss:261.539001 
epoch:006 || batch 350 with loss:247.352570 
epoch:006 || batch 360 with loss:264.390625 
epoch:006 || batch 370 with loss:331.256714 
epoch:006 || batch 380 with loss:332.782898 
epoch:007 || batch 000 with loss:362.281616 
epoch:007 || batch 010 with loss:269.487823 
epoch:007 || batch 020 with loss:363.047791 
epoch:007 || batch 030 with loss:225.073868 
epoch:007 || batch 040 with loss:306.675812 
epoch:007 || batch 050 with loss:244.414703 
epoch:007 || batch 060 with loss:269.431488 
epoch:007 || batch 070 with loss:278.327484 
epoch:007 || batch 080 with loss:319.858337 
epoch:007 || batch 090 with loss:385.091064 
epoch:007 || batch 100 with loss:283.770935 
epoch:007 || batch 110 with loss:255.923218 
epoch:007 || batch 120 with loss:330.061401 
epoch:007 || batch 130 with loss:309.385254 
epoch:007 || batch 140 with loss:238.555511 
epoch:007 || batch 150 with loss:345.066589 
epoch:007 || batch 160 with loss:337.144196 
epoch:007 || batch 170 with loss:273.873627 
epoch:007 || batch 180 with loss:336.047028 
epoch:007 || batch 190 with loss:324.311920 
epoch:007 || batch 200 with loss:281.675507 
epoch:007 || batch 210 with loss:211.636108 
epoch:007 || batch 220 with loss:297.956512 
epoch:007 || batch 230 with loss:308.768555 
epoch:007 || batch 240 with loss:225.402390 
epoch:007 || batch 250 with loss:269.167603 
epoch:007 || batch 260 with loss:219.663086 
epoch:007 || batch 270 with loss:250.683640 
epoch:007 || batch 280 with loss:290.715118 
epoch:007 || batch 290 with loss:214.119873 
epoch:007 || batch 300 with loss:266.674561 
epoch:007 || batch 310 with loss:367.078003 
epoch:007 || batch 320 with loss:230.969559 
epoch:007 || batch 330 with loss:275.177643 
epoch:007 || batch 340 with loss:301.205322 
epoch:007 || batch 350 with loss:288.517731 
epoch:007 || batch 360 with loss:340.300537 
epoch:007 || batch 370 with loss:224.891678 
epoch:007 || batch 380 with loss:248.681015 
epoch:008 || batch 000 with loss:232.597260 
epoch:008 || batch 010 with loss:278.282745 
epoch:008 || batch 020 with loss:321.089905 
epoch:008 || batch 030 with loss:323.264465 
epoch:008 || batch 040 with loss:364.943970 
epoch:008 || batch 050 with loss:267.117249 
epoch:008 || batch 060 with loss:337.936890 
epoch:008 || batch 070 with loss:330.514740 
epoch:008 || batch 080 with loss:219.913925 
epoch:008 || batch 090 with loss:273.517365 
epoch:008 || batch 100 with loss:328.487335 
epoch:008 || batch 110 with loss:315.466888 
epoch:008 || batch 120 with loss:374.429749 
epoch:008 || batch 130 with loss:257.823273 
epoch:008 || batch 140 with loss:217.476685 
epoch:008 || batch 150 with loss:320.737244 
epoch:008 || batch 160 with loss:265.188507 
epoch:008 || batch 170 with loss:249.928543 
epoch:008 || batch 180 with loss:283.849548 
epoch:008 || batch 190 with loss:275.325928 
epoch:008 || batch 200 with loss:314.666382 
epoch:008 || batch 210 with loss:295.946594 
epoch:008 || batch 220 with loss:312.342651 
epoch:008 || batch 230 with loss:296.410614 
epoch:008 || batch 240 with loss:318.598175 
epoch:008 || batch 250 with loss:203.858582 
epoch:008 || batch 260 with loss:215.358673 
epoch:008 || batch 270 with loss:363.849915 
epoch:008 || batch 280 with loss:288.338135 
epoch:008 || batch 290 with loss:235.448608 
epoch:008 || batch 300 with loss:279.942810 
epoch:008 || batch 310 with loss:291.425842 
epoch:008 || batch 320 with loss:333.618164 
epoch:008 || batch 330 with loss:211.423294 
epoch:008 || batch 340 with loss:274.750916 
epoch:008 || batch 350 with loss:271.829926 
epoch:008 || batch 360 with loss:251.302856 
epoch:008 || batch 370 with loss:242.266129 
epoch:008 || batch 380 with loss:317.265320 
epoch:009 || batch 000 with loss:227.071106 
epoch:009 || batch 010 with loss:246.754776 
epoch:009 || batch 020 with loss:316.998688 
epoch:009 || batch 030 with loss:232.496765 
epoch:009 || batch 040 with loss:226.920212 
epoch:009 || batch 050 with loss:293.560852 
epoch:009 || batch 060 with loss:228.867538 
epoch:009 || batch 070 with loss:281.355530 
epoch:009 || batch 080 with loss:316.077087 
epoch:009 || batch 090 with loss:212.309479 
epoch:009 || batch 100 with loss:240.610565 
epoch:009 || batch 110 with loss:290.065552 
epoch:009 || batch 120 with loss:345.771423 
epoch:009 || batch 130 with loss:287.747314 
epoch:009 || batch 140 with loss:253.090591 
epoch:009 || batch 150 with loss:364.487701 
epoch:009 || batch 160 with loss:288.479309 
epoch:009 || batch 170 with loss:247.152100 
epoch:009 || batch 180 with loss:313.344055 
epoch:009 || batch 190 with loss:231.951874 
epoch:009 || batch 200 with loss:304.427124 
epoch:009 || batch 210 with loss:263.899750 
epoch:009 || batch 220 with loss:271.626709 
epoch:009 || batch 230 with loss:271.039032 
epoch:009 || batch 240 with loss:320.067047 
epoch:009 || batch 250 with loss:254.984634 
epoch:009 || batch 260 with loss:207.810165 
epoch:009 || batch 270 with loss:390.133484 
epoch:009 || batch 280 with loss:289.634705 
epoch:009 || batch 290 with loss:321.666931 
epoch:009 || batch 300 with loss:342.408844 
epoch:009 || batch 310 with loss:234.108185 
epoch:009 || batch 320 with loss:323.379456 
epoch:009 || batch 330 with loss:310.876221 
epoch:009 || batch 340 with loss:328.896851 
epoch:009 || batch 350 with loss:303.705627 
epoch:009 || batch 360 with loss:269.156006 
epoch:009 || batch 370 with loss:239.377502 
epoch:009 || batch 380 with loss:233.944595 
epoch:010 || batch 000 with loss:307.086884 
epoch:010 || batch 010 with loss:306.031616 
epoch:010 || batch 020 with loss:262.064148 
epoch:010 || batch 030 with loss:257.770477 
epoch:010 || batch 040 with loss:273.980072 
epoch:010 || batch 050 with loss:292.044678 
epoch:010 || batch 060 with loss:214.607025 
epoch:010 || batch 070 with loss:262.763519 
epoch:010 || batch 080 with loss:228.700546 
epoch:010 || batch 090 with loss:247.363922 
epoch:010 || batch 100 with loss:268.426117 
epoch:010 || batch 110 with loss:267.168152 
epoch:010 || batch 120 with loss:248.010941 
epoch:010 || batch 130 with loss:206.526001 
epoch:010 || batch 140 with loss:258.183380 
epoch:010 || batch 150 with loss:313.550537 
epoch:010 || batch 160 with loss:246.813751 
epoch:010 || batch 170 with loss:355.829193 
epoch:010 || batch 180 with loss:233.700958 
epoch:010 || batch 190 with loss:381.869873 
epoch:010 || batch 200 with loss:306.186188 
epoch:010 || batch 210 with loss:246.602783 
epoch:010 || batch 220 with loss:298.019745 
epoch:010 || batch 230 with loss:208.837860 
epoch:010 || batch 240 with loss:257.272644 
epoch:010 || batch 250 with loss:272.428772 
epoch:010 || batch 260 with loss:269.608124 
epoch:010 || batch 270 with loss:275.027374 
epoch:010 || batch 280 with loss:334.153503 
epoch:010 || batch 290 with loss:274.105682 
epoch:010 || batch 300 with loss:234.464966 
epoch:010 || batch 310 with loss:242.653244 
epoch:010 || batch 320 with loss:193.481384 
epoch:010 || batch 330 with loss:235.921402 
epoch:010 || batch 340 with loss:236.397278 
epoch:010 || batch 350 with loss:216.319550 
epoch:010 || batch 360 with loss:232.158646 
epoch:010 || batch 370 with loss:252.192810 
epoch:010 || batch 380 with loss:219.302612 
epoch:011 || batch 000 with loss:239.625763 
epoch:011 || batch 010 with loss:231.523743 
epoch:011 || batch 020 with loss:256.691040 
epoch:011 || batch 030 with loss:344.921906 
epoch:011 || batch 040 with loss:261.243286 
epoch:011 || batch 050 with loss:252.805725 
epoch:011 || batch 060 with loss:269.027130 
epoch:011 || batch 070 with loss:282.834045 
epoch:011 || batch 080 with loss:284.990082 
epoch:011 || batch 090 with loss:210.917328 
epoch:011 || batch 100 with loss:264.828857 
epoch:011 || batch 110 with loss:284.196869 
epoch:011 || batch 120 with loss:311.842102 
epoch:011 || batch 130 with loss:267.215698 
epoch:011 || batch 140 with loss:221.950638 
epoch:011 || batch 150 with loss:297.281311 
epoch:011 || batch 160 with loss:212.138702 
epoch:011 || batch 170 with loss:302.200043 
epoch:011 || batch 180 with loss:207.795685 
epoch:011 || batch 190 with loss:303.591980 
epoch:011 || batch 200 with loss:283.033264 
epoch:011 || batch 210 with loss:320.406616 
epoch:011 || batch 220 with loss:238.564819 
epoch:011 || batch 230 with loss:293.021973 
epoch:011 || batch 240 with loss:314.759552 
epoch:011 || batch 250 with loss:299.883362 
epoch:011 || batch 260 with loss:208.837128 
epoch:011 || batch 270 with loss:270.714294 
epoch:011 || batch 280 with loss:269.544250 
epoch:011 || batch 290 with loss:318.032898 
epoch:011 || batch 300 with loss:298.095215 
epoch:011 || batch 310 with loss:222.774353 
epoch:011 || batch 320 with loss:254.010635 
epoch:011 || batch 330 with loss:281.423126 
epoch:011 || batch 340 with loss:291.004517 
epoch:011 || batch 350 with loss:256.368591 
epoch:011 || batch 360 with loss:311.441376 
epoch:011 || batch 370 with loss:319.154083 
epoch:011 || batch 380 with loss:287.765289 
epoch:012 || batch 000 with loss:272.738403 
epoch:012 || batch 010 with loss:249.338379 
epoch:012 || batch 020 with loss:276.234985 
epoch:012 || batch 030 with loss:234.253769 
epoch:012 || batch 040 with loss:231.187790 
epoch:012 || batch 050 with loss:324.700592 
epoch:012 || batch 060 with loss:285.873169 
epoch:012 || batch 070 with loss:286.022186 
epoch:012 || batch 080 with loss:296.096924 
epoch:012 || batch 090 with loss:276.735840 
epoch:012 || batch 100 with loss:257.270477 
epoch:012 || batch 110 with loss:321.272980 
epoch:012 || batch 120 with loss:267.824677 
epoch:012 || batch 130 with loss:302.546753 
epoch:012 || batch 140 with loss:241.261719 
epoch:012 || batch 150 with loss:275.855713 
epoch:012 || batch 160 with loss:273.338623 
epoch:012 || batch 170 with loss:249.402740 
epoch:012 || batch 180 with loss:221.909134 
epoch:012 || batch 190 with loss:330.680878 
epoch:012 || batch 200 with loss:310.336212 
epoch:012 || batch 210 with loss:248.110687 
epoch:012 || batch 220 with loss:283.637177 
epoch:012 || batch 230 with loss:272.949341 
epoch:012 || batch 240 with loss:287.362183 
epoch:012 || batch 250 with loss:250.678970 
epoch:012 || batch 260 with loss:247.795135 
epoch:012 || batch 270 with loss:273.604218 
epoch:012 || batch 280 with loss:281.291412 
epoch:012 || batch 290 with loss:225.335480 
epoch:012 || batch 300 with loss:241.231567 
epoch:012 || batch 310 with loss:335.545166 
epoch:012 || batch 320 with loss:270.220154 
epoch:012 || batch 330 with loss:267.571869 
epoch:012 || batch 340 with loss:268.962952 
epoch:012 || batch 350 with loss:245.253967 
epoch:012 || batch 360 with loss:238.208054 
epoch:012 || batch 370 with loss:225.452850 
epoch:012 || batch 380 with loss:196.306244 
epoch:013 || batch 000 with loss:227.151260 
